_id,title,noFinesset,capacity,legal_status,IsEHPAD,IsEHPA,IsESLD,IsRA,IsAJA,IsHCOMPL,IsHTEMPO,IsACC_JOUR,IsACC_NUIT,IsHAB_AIDE_SOC,IsCONV_APL,IsALZH,IsUHR,IsPASA,IsPUV,IsF1,IsF1Bis,IsF2,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website,coordinates.latitude,coordinates.longitude,coordinates.region
18489.0,RPA Alfred Smith,330785486,70.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,497.13,30 Rue Alfred Smith,33000.0,33,GIRONDE,BORDEAUX,06 18 77 49 55,residenceautonomie@mairie-bordeaux.fr,CCAS de Bordeaux,http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.824072,-0.613013,Nouvelle-Aquitaine
18631.0,RPA de Castets-en-Dorthe,330797259,15.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,506.68,28 grande rue,33210.0,33,GIRONDE,CASTETS EN DORTHE,05 56 62 83 09,contact@castetsendorthe.fr,CCAS de Castets En Dorthe,,44.561679,-0.153114,Nouvelle-Aquitaine
18521.0,Résidence  autonomie Léon Gambetta,330785718,80.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,477.58,Rue Henri Dunant,33150.0,33,GIRONDE,CENON,05 47 30 50 50,contact@logevie.fr,SA HLM Logevie,http://www.logevie.fr/,44.8431358,-0.5389112999999952,Nouvelle-Aquitaine
18539.0,Résidence Ambroise-Croizat,330786062,20.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,Rue du Maréchal Joffre,33130.0,33,GIRONDE,BEGLES,05 57 35 75 73,,SAEMCIB,,44.805244,-0.550601,Nouvelle-Aquitaine
18561.0,Résidence Camille-Saint-Saëns,330790916,10.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,522.06,Rue Camille-Saint-Saëns,33130.0,33,GIRONDE,BEGLES,05 57 81 19 83,contact@logevie.fr,SA Hlm Logevie,http://www.logevie.fr/,44.798338,-0.561043,Nouvelle-Aquitaine
18465.0,Résidence Domaine de Corbeil,330024118,62.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,372.19,12 Rue de Lattre de Tassigny,33290.0,33,GIRONDE,BLANQUEFORT,05 56 57 48 50,,CCAS de Blanquefort,,44.90734,-0.628865,Nouvelle-Aquitaine
18455.0,Résidence L'orée du parc,330007972,65.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,1014.98,Allee de Poggio Mirteto,33610.0,33,GIRONDE,CANEJAN,05 56 07 07 04,ehpa-loreeduparc@foyersdesaines.fr,Association Foyers des Aines,http://www.maisons-retraite-afa.fr/,44.762964,-0.652828,Nouvelle-Aquitaine
18525.0,Résidence La pastourelle,330785734,60.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,497.36,Chemin des plateaux,33270.0,33,GIRONDE,FLOIRAC,05 57 80 87 19,contact@logevie.fr,SA Hlm Logevie,http://www.logevie.fr/,44.838172,-0.510902,Nouvelle-Aquitaine
18541.0,Résidence Le Renard,330786070,10.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,15 rue Edouard-Bosc,33130.0,33,GIRONDE,BEGLES,05 56 43 76 93,,Domofrance,,44.815504,-0.547062,Nouvelle-Aquitaine
18543.0,Résidence Le Sourire,330786088,60.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,449.15,41 avenue Charles-de-Gaulle,33520.0,33,GIRONDE,BRUGES,05 56 16 84 50,RPA-foyer@mairie-bruges.fr,CCAS Bruges,,44.878604,-0.61398,Nouvelle-Aquitaine
18583.0,Résidence Les arpèges,330793399,40.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,426.34,3 rue des Arpèges,33360.0,33,GIRONDE,LATRESNE,05 57 97 02 70,mairie@mairie-latresne.fr,Centre Communal Action Sociale,,44.787106,-0.484868,Nouvelle-Aquitaine
18621.0,Résidence Les sources de Sescas,330797036,30.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,562.62,2 allée sources de Sescas,33460.0,33,GIRONDE,ARSAC,05 56 58 82 23,,CCAS Arsac,http://www.arsac.fr/Le-foyer-de-residence-de-personnes.html,45.000439,-0.687664,Nouvelle-Aquitaine
18625.0,Résidence Lucien Boutrit,330797168,42.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,504.85,Chemin du Pinier,33820.0,33,GIRONDE,BRAUD ET ST LOUIS,05 57 32 66 99,residence.autonomie@cc-estuaire.fr,CIAS Braud St Louis,,45.246526,-0.629642,Nouvelle-Aquitaine
18515.0,Résidence Paulette-Sauboua,330785684,25.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,235.17,Rue Paulette Sauboua,33130.0,33,GIRONDE,BEGLES,05 57 81 19 80,contact@logevie.fr,SA Hlm Logevie,http://www.logevie.fr/,44.809039,-0.546248,Nouvelle-Aquitaine
18627.0,Résidence Pont Saint-Jean,330797218,100.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,881.42,34 Rue Jean Descas,33000.0,33,GIRONDE,BORDEAUX,05 56 92 52 14,lepontstjean@arpavie.fr,Arpavie,http://www.arpavie.fr,44.829576,-0.55779,Nouvelle-Aquitaine
18461.0,Résidence Pringis,330023938,42.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,416.7,28 place de la république,33540.0,33,GIRONDE,SAUVETERRE DE GUYENNE,05 56 71 50 43,sauveterre.mairie@wanadoo.fr,CCAS de Sauveterre de Guyenne,http://www.sauveterre-de-guyenne.eu/post/2012/06/22/Les-aides-sociales,44.692829,-0.086822,Nouvelle-Aquitaine
18537.0,Résidence René-Cassagne,330785890,52.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,395.5,Place de l'église,33560.0,33,GIRONDE,CARBON BLANC,05 57 77 68 70,sce-social@carbon-blanc.fr,CCAS de Carbon Blanc,,44.896095,-0.499956,Nouvelle-Aquitaine
18603.0,Résidence autonomie,330796814,20.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,488.43,Lieu dit : Caillaou,33124.0,33,GIRONDE,AUROS,05 56 65 40 09,auros@wanadoo.fr,CCAS d'Auros,,44.495849,-0.146575,Nouvelle-Aquitaine
18639.0,Résidence autonomie,330797366,30.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,564.0,19 route de Duras,33790.0,33,GIRONDE,PELLEGRUE,05 56 61 30 21,sg-pellegrue@orange.fr,CCAS de Pellegrue,http://www.pellegrue.com,44.742429,0.077923,Nouvelle-Aquitaine
18497.0,Résidence autonomie Achard,330785569,55.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,533.63,111 Rue Achard,33000.0,33,GIRONDE,BORDEAUX,05 56 50 84 45,residenceautonomie@mairie-bordeaux.fr,Centre communal d'action sociale (CCAS),http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.869148,-0.547986,Nouvelle-Aquitaine
18509.0,Résidence autonomie Aguado,330785643,41.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,471.03,Place Aguado,33460.0,33,GIRONDE,MARGAUX,05 57 81 19 80,contact@logevie.fr,SA HLM Logevie,,45.041872,-0.6791252000000441,Nouvelle-Aquitaine
18575.0,Résidence autonomie Allées du Midi,330791005,42.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,568.88,Place du 8 Mai,33580.0,33,GIRONDE,MONSEGUR,05 56 61 60 12,info-senior@logevie.fr,SA HLM Logevie,http://www.logevie.fr/,44.6502937550226,0.0804584211722385,Nouvelle-Aquitaine
18571.0,Résidence autonomie Alsace-Lorraine,330790981,59.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,521.63,11 Cours d'Alsace et Lorraine,33000.0,33,GIRONDE,BORDEAUX,05 57 89 37 56,residenceautonomie@mairie-bordeaux.fr,Centre communal d'action sociale (CCAS),http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.83802,-0.568601,Nouvelle-Aquitaine
18485.0,Résidence autonomie Armand Faulat,330785452,82.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,519.71,80 Rue Charles Chaumet,33000.0,33,GIRONDE,BORDEAUX,05 56 02 21 86,residenceautonomie@mairie-bordeaux.fr,Centre communal d'action sociale (CCAS),http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.846207,-0.614754,Nouvelle-Aquitaine
18593.0,Résidence autonomie Aymar Achille Fould,330796798,33.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,499.34,13 rue Marc Bourguedieu,33112.0,33,GIRONDE,ST LAURENT MEDOC,05 56 73 27 45,ccas.slm@wanadoo.fr,CCAS Saint Laurent Medoc,http://saint-laurent-medoc.fr/sante-social/ccas/,45.150991,-0.820724,Nouvelle-Aquitaine
18565.0,Résidence autonomie Bacalan,330790957,10.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,481.95,Rue François-Miterrand,33290.0,33,GIRONDE,LUDON MEDOC,05 57 88 44 09,info@mairie-ludon-medoc.fr,Centre Communal d'Action Sociale – CCAS,http://www.mairie-ludon-medoc.fr/La-Residence-Personnes-Agees.html,44.978555,-0.606042,Nouvelle-Aquitaine
18567.0,Résidence autonomie Bel Air,330790965,106.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,522.63,7 Rue Georges Pompidou,33400.0,33,GIRONDE,TALENCE,05 56 84 36 77,contact@logevie.fr,SA HLM Logevie,http://www.logevie.fr/,44.802234,-0.578709,Nouvelle-Aquitaine
18551.0,Résidence autonomie Billaudel,330789959,70.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,497.13,112 Rue Malbec,33000.0,33,GIRONDE,BORDEAUX,06 07 16 25 26,residenceautonomie@mairie-bordeaux.fr,CCAS de Bordeaux,http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.824177,-0.564722,Nouvelle-Aquitaine
18495.0,Résidence autonomie Bonnefin,330785551,35.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,450.51,7 Rue Bonnefin,33000.0,33,GIRONDE,BORDEAUX,06 07 15 95 70,residenceautonomie@mairie-bordeaux.fr,CCAS de Bordeaux,http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.8448,-0.551319,Nouvelle-Aquitaine
18487.0,Résidence autonomie Buchou,330785478,70.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,477.07,25 Rue Buchou,33000.0,33,GIRONDE,BORDEAUX,05 56 91 09 49,residenceautonomie@mairie-bordeaux.fr,Centre communal d'action sociale (CCAS),http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.821948,-0.565356,Nouvelle-Aquitaine
18519.0,Résidence autonomie Camille Pelletan,330785700,95.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,498.91,45 rue Camille-Pelletan,33150.0,33,GIRONDE,CENON,05 47 30 50 50,contact@logevie.fr,SA HLM Logevie,http://www.logevie.fr/,44.8598,-0.5205670000000282,Nouvelle-Aquitaine
18555.0,Résidence autonomie Chantecrit,330789975,62.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,458.85,45 Rue Commandant Hautreux,33000.0,33,GIRONDE,BORDEAUX,05 57 89 37 55,residenceautonomie@mairie-bordeaux.fr,Centre communal d'action sociale (CCAS),http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.862591,-0.562476,Nouvelle-Aquitaine
18595.0,Résidence autonomie Docteur Jacques Larthomas,330796806,70.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,495.62,1 Rue Elie Faure,33220.0,33,GIRONDE,STE FOY LA GRANDE,05 57 46 10 84,maire@saintefoylagrande.net,CCAS de Sainte-Foy-la-Grande,,44.837873,0.219341,Nouvelle-Aquitaine
18557.0,Résidence autonomie Dubourdieu,330789983,34.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,519.2,73 Rue Dubourdieu,33000.0,33,GIRONDE,BORDEAUX,05 56 91 22 64,residenceautonomie@mairie-bordeaux.fr,Centre communal d'action sociale (CCAS),http://www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=120475,44.821433,-0.577521,Nouvelle-Aquitaine
18505.0,Résidence autonomie Edmond Michelet,330785601,60.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,329.86,22 rue Dumas,33500.0,33,GIRONDE,LIBOURNE,05 57 81 19 80,info-senior@logevie.fr,SA HLM Logevie,http://senior.logevie.fr/residence/residence-edmond-michelet/?parentTitle=Résidences Autonomie&parentId=455,44.919825,-0.233566,Nouvelle-Aquitaine
18535.0,Résidence autonomie Etienne Lucas,330785809,58.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,439.79,Le Bourg Est,33710.0,33,GIRONDE,PUGNAC,05 57 94 06 85,contact@logevie.fr,SA HLM LOGEVIE,http://www.logevie.fr,45.082807,-0.494847,Nouvelle-Aquitaine
18633.0,Résidence autonomie Eva,330797267,15.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,591.33,5 place de la République BP 9,33610.0,33,GIRONDE,CESTAS,05 56 78 84 82,ccas@mairie-cestas.fr,CCAS de Cestas,https://www.mairie-cestas.fr/les-seniors/,44.771876,-0.702183,Nouvelle-Aquitaine
18591.0,Résidence autonomie Flora Tristan,330796780,85.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,615.12,2 Rue Frédéric Delmestre,33160.0,33,GIRONDE,ST MEDARD EN JALLES,05 56 05 54 38,floratristan@saint-medard-en-jalles.fr,CCAS de Saintt Medard-en-Jalles,http://saint-medard-en-jalles.fr/solidarites/personnes-agees/etre-heberge-en-etablissement/216-ehpa-flora-tristan.html,44.896857,-0.710133,Nouvelle-Aquitaine
18463.0,Résidence autonomie Gardorile,330024068,30.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,350.0,3 rue Jean Achard,33230.0,33,GIRONDE,ABZAC,05 57 49 07 38,abzacgardorisle@gmail.com,Centre Communal Action Sociale,http://www.commune-abzac.fr/,45.015759,-0.127353,Nouvelle-Aquitaine
18559.0,Résidence autonomie Goubeye,330790007,20.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,495.9,Lieu Dit Goubeye,33350.0,33,GIRONDE,PUJOLS,05 57 40 50 19,contact@eneal.fr,ENEAL,,44.804889,-0.03095,Nouvelle-Aquitaine
18523.0,Résidence autonomie Hameau de la Croix-Rouge,330785726,55.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,496.13,rue Gambetta,33230.0,33,GIRONDE,COUTRAS,05 57 81 19 80,contact@logevie.fr,SA HLM Logevie,http://www.logevie.fr/,45.044608,-0.128818,Nouvelle-Aquitaine
18457.0,Résidence autonomie Henri Moreau,330012378,25.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,383.62,146 Rue du Président Doumer,33500.0,33,GIRONDE,LIBOURNE,05 57 55 33 51,residence-animation.senior@mairie-libourne.fr,CCAS de Libourne,http://www.ville-libourne.fr/mes-services/ccas/575-residences-pour-personnes-agees.html,44.914774,-0.240378,Nouvelle-Aquitaine
18531.0,Résidence autonomie Jean Brocas,330785783,60.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,370.89,16 Rue Roland Dorgelès,33700.0,33,GIRONDE,MERIGNAC,05 56 55 66 50,contact@logevie.fr,SA HLM Logevie,http://www.logevie.fr/,44.84391,-0.654102,Nouvelle-Aquitaine
18529.0,Résidence autonomie La Berengère,330785775,81.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,520.33,98 rue Raymond Lavigne,33110.0,33,GIRONDE,LE BOUSCAT,05 57 22 47 88,contact@logevie.fr,SA HLm Logevie,http://www.logevie.fr/,44.864834,-0.612847,Nouvelle-Aquitaine
18629.0,Résidence autonomie La Madeleine,330797242,60.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,404.0,45 Rue Lafontaine,33530.0,33,GIRONDE,BASSENS,05 56 77 50 50,jean.martos@ville-bassens.fr,AGRPA La Madeleine,http://www.ville-bassens.fr/bassens-vous/seniors/627-residences-et-maisons-de-retraite.html,44.905612,-0.508195,Nouvelle-Aquitaine
18545.0,Résidence autonomie La pomarède,330786104,58.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,322.52,Lieu-Dit : La Pomarède,33550.0,33,GIRONDE,LANGOIRAN,05 56 67 01 06,info-senior@logevie.fr,SA HLM Logevie,http://www.logevie.fr/,44.707973,-0.400773,Nouvelle-Aquitaine
18471.0,Résidence autonomie Lansade,330028358,32.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,350.0,Rue de Lansade,33420.0,33,GIRONDE,RAUZAN,05 57 84 13 04,,CCAS de Rauzan,,44.77626,-0.12637,Nouvelle-Aquitaine
18511.0,Résidence autonomie Le Bascouat,330785650,60.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,459.38,Rue Mandalvy La verrerie,33250.0,33,GIRONDE,PAUILLAC,05 57 81 19 80,info-senior@logevie.fr,SA HLM Logevie,http://https//www.pauillac-medoc.com/ma-ville/la-mairie-a-votre-service/358-le-bascouat.html,45.199552,-0.746308,Nouvelle-Aquitaine
18563.0,Résidence autonomie Le Carmel,330790940,35.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,,21 rue Pline-Parmentier,33500.0,33,GIRONDE,LIBOURNE,05 57 55 33 71,ehpa@mairie-libourne.fr,CCAS de Libourne,,44.9171135,-0.2386470999999801,Nouvelle-Aquitaine
18617.0,Résidence autonomie Le Ginestey,330796905,54.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,539.87,2 Chemin de la Coudisale,33610.0,33,GIRONDE,CESTAS,05 56 78 84 82,ccas@mairie-cestas.fr,CCAS de Cestas,https://www.mairie-cestas.fr/les-seniors/,44.737699,-0.680737,Nouvelle-Aquitaine
18483.0,Résidence autonomie Le Moulin,330785429,76.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,546.37,42 Avenue Jules Ferry,33440.0,33,GIRONDE,AMBARES ET LAGRAVE,05 56 77 34 55,contact@logevie.fr,ENEAL,http://www.logevie.fr,44.932323,-0.503398,Nouvelle-Aquitaine
18469.0,Résidence autonomie Le Sudre,330027988,16.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,545.61,26 rue du Sudre,33870.0,33,GIRONDE,VAYRES,05 57 55 25 55,ccas@mairie-vayres.fr,CCAS de Vayres,,44.891357,-0.310642,Nouvelle-Aquitaine
